,Run_Time,Train_AUC,Validation_AUC,delta%
RERF_5_20_en_0.75,0.36704587936401367,1.0,0.994360902255639,-0.5639097744360999
RERF_7_20,0.15033197402954102,1.0,0.9417293233082707,-5.827067669172925
RERF_7_20_l2,0.15395784378051758,1.0,0.9949874686716792,-0.5012531328320802
RERF_7_20_l1,0.14561057090759277,1.0,0.9661654135338346,-3.383458646616544
RERF_7_20_en_0.25,0.26631903648376465,1.0,0.9931077694235589,-0.6892230576441061
RERF_7_20_en_0.5,0.2702462673187256,1.0,0.9918546365914787,-0.8145363408521344
RERF_7_20_en_0.75,0.39864325523376465,1.0,0.9931077694235588,-0.6892230576441172
RERF_10_20,0.16027188301086426,1.0,0.9235588972431079,-7.644110275689209
RERF_10_20_l2,0.19994091987609863,1.0,0.9981203007518797,-0.1879699248120259
RERF_10_20_l1,0.1904606819152832,1.0,0.9943609022556391,-0.5639097744360888
RERF_10_20_en_0.25,0.3176887035369873,1.0,0.9968671679197995,-0.31328320802005427
RERF_10_20_en_0.5,0.31316351890563965,1.0,0.9962406015037594,-0.3759398496240629
RERF_10_20_en_0.75,0.4417908191680908,1.0,0.9949874686716791,-0.5012531328320913
RERF_15_20,0.15915727615356445,1.0,0.9454887218045113,-5.451127819548873
RERF_15_20_l2,0.24645280838012695,1.0,0.9962406015037595,-0.3759398496240518
RERF_15_20_l1,0.2423534393310547,1.0,0.9949874686716792,-0.5012531328320802
RERF_15_20_en_0.25,0.3606727123260498,1.0,0.9968671679197995,-0.31328320802005427
RERF_15_20_en_0.5,0.3650527000427246,1.0,0.993734335839599,-0.6265664160400974
RERF_15_20_en_0.75,0.5027055740356445,1.0,0.993734335839599,-0.6265664160400974
RERF_20_20,0.15912175178527832,1.0,0.9229323308270676,-7.70676691729324
RERF_20_20_l2,0.2806863784790039,1.0,0.9949874686716792,-0.5012531328320802
RERF_20_20_l1,0.3071327209472656,1.0,0.994360902255639,-0.5639097744360999
RERF_20_20_en_0.25,0.38622474670410156,1.0,0.9887218045112782,-1.1278195488721776
RERF_20_20_en_0.5,0.40189504623413086,1.0,0.9906015037593985,-0.9398496240601517
RERF_20_20_en_0.75,0.5203258991241455,1.0,0.9855889724310777,-1.4411027568922319
RERF_1_25,0.06385207176208496,1.0,0.9730576441102756,-2.694235588972438
RERF_1_25_l2,0.06139993667602539,0.999170945656825,0.9949874686716792,-0.4186948192729593
RERF_1_25_l1,0.05583763122558594,0.9993314077877621,0.9981203007518796,-0.12119173143607107
RERF_1_25_en_0.25,0.17548012733459473,0.9992511767222935,0.9962406015037595,-0.3012831296740786
RERF_1_25_en_0.5,0.18051719665527344,0.9992779204107831,0.9949874686716791,-0.42935520253868015
RERF_1_25_en_0.75,0.30966615676879883,0.9992779204107831,0.9918546365914788,-0.742864789432432
RERF_2_25,0.08604598045349121,1.0,0.9429824561403509,-5.701754385964907
RERF_2_25_l2,0.0841224193572998,0.9993848951647412,0.9956140350877193,-0.3773180978886296
RERF_2_25_l1,0.0780642032623291,0.9995721009841677,0.9918546365914787,-0.7720768101761268
RERF_2_25_en_0.25,0.1984694004058838,0.9995453572956782,0.9962406015037595,-0.330625895843274
RERF_2_25_en_0.5,0.2023782730102539,0.9994918699186992,0.9956140350877193,-0.38798062772590153
RERF_2_25_en_0.75,0.33613157272338867,0.9995186136071887,0.9949874686716791,-0.45333272175463446
RERF_3_25,0.10781025886535645,1.0,0.9104010025062657,-8.959899749373434
RERF_3_25_l2,0.10697388648986816,0.9997860504920838,0.9956140350877193,-0.4172908196019633
