,Run_Time,Train_AUC,Validation_AUC,delta%
LRF_10_3_l1,7.21249532699585,0.9970581942661532,0.9949874686716792,-0.2076835240292112
LRF_10_4,17.357734441757202,1.0,0.9987468671679198,-0.12531328320801727
LRF_10_4_l2,14.745182752609253,0.9979139922978177,0.9956140350877193,-0.2304764967572534
LRF_10_4_l1,6.709399700164795,0.9979407359863073,0.9949874686716791,-0.29593614211061886
LRF_10_5,17.804702043533325,1.0,0.9943609022556391,-0.5639097744360888
LRF_10_5_l2,14.84850263595581,0.9971384253316218,0.9893483709273183,-0.7812410199429136
LRF_10_5_l1,6.927531957626343,0.9966570389388104,0.9956140350877194,-0.10465022674214543
LRF_10_6,17.649868965148926,1.0,0.9968671679197996,-0.31328320802004317
LRF_10_6_l2,15.00113844871521,0.9947582370560548,0.9862155388471179,-0.8587712964527637
LRF_10_6_l1,7.283376216888428,0.9969779632006847,0.9918546365914787,-0.5138856422420957
LRF_10_7,17.679588079452515,0.9999465126230209,0.9887218045112782,-1.1225308524051432
LRF_10_7_l2,15.820663213729858,0.9961489088575096,0.9956140350877193,-0.053694158075601815
LRF_10_7_l1,7.060258150100708,0.9970581942661532,0.9956140350877193,-0.144842014913362
LRF_10_8,18.13214683532715,0.9999732563115106,0.9987468671679197,-0.12264219426372464
LRF_10_8_l2,15.115823030471802,0.9967372700042789,0.9918546365914788,-0.4898616275058313
LRF_10_8_l1,6.999131441116333,0.9970849379546427,0.994360902255639,-0.2731999647484012
LRF_10_9,18.678709268569946,1.0,0.9824561403508771,-1.7543859649122862
LRF_10_9_l2,13.915765047073364,0.9972721437740693,0.993734335839599,-0.3547484963414072
LRF_10_9_l1,7.04762077331543,0.9971651690201112,0.9949874686716791,-0.21838913111777578
LRF_10_10,17.253984689712524,1.0,0.9718045112781954,-2.819548872180455
LRF_10_10_l2,14.888911247253418,0.9979139922978177,0.9793233082706767,-1.8629545402338468
LRF_10_10_l1,6.959307432174683,0.997405862216517,0.9956140350877193,-0.1796487464807674
LRF_15_1,19.7018985748291,0.9985825845100557,0.9949874686716792,-0.3600218844333609
LRF_15_1_l2,16.388733386993408,0.9962558836114678,0.9924812030075187,-0.37888665613352895
LRF_15_1_l1,7.3945207595825195,0.9961221651690202,0.9956140350877193,-0.05101081966333792
LRF_15_2,24.368619203567505,0.999117458279846,0.9956140350877193,-0.3506517840413338
LRF_15_2_l2,20.813169240951538,0.9970849379546427,0.9956140350877194,-0.14752031757100098
LRF_15_2_l1,9.366218566894531,0.9984488660676081,0.9974937343358397,-0.09566155706402962
LRF_15_3,26.14989137649536,1.0,0.9974937343358397,-0.25062656641603454
LRF_15_3_l2,19.47269320487976,0.9980477107402653,0.9949874686716792,-0.3066228233033374
LRF_15_3_l1,10.981419324874878,0.9981011981172443,0.9981203007518797,0.0019138975758652913
LRF_15_4,25.759181261062622,0.9999732563115106,0.9893483709273183,-1.06251695404166
LRF_15_4_l2,22.649463653564453,0.9977267864783911,0.9918546365914787,-0.5885528950905444
LRF_15_4_l1,10.175441980361938,0.9975930680359435,0.994360902255639,-0.3239964153588165
LRF_15_5,25.574076414108276,1.0,0.9956140350877194,-0.43859649122806044
LRF_15_5_l2,23.888797521591187,0.9963896020539154,0.9949874686716792,-0.14072139847162804
LRF_15_5_l1,11.358811140060425,0.9981279418057338,0.9962406015037594,-0.1890880139634238
LRF_15_6,27.50656485557556,1.0,0.9949874686716792,-0.5012531328320802
LRF_15_6_l2,22.072747945785522,0.9984488660676081,0.9949874686716792,-0.34667748280005517
LRF_15_6_l1,10.988978624343872,0.998234916559692,0.9968671679197995,-0.1370167099149694
LRF_15_7,27.787882566452026,1.0,0.9968671679197995,-0.31328320802005427
LRF_15_7_l2,20.651294708251953,0.9982616602481815,0.9981203007518797,-0.014160565504102511
LRF_15_7_l1,10.85234785079956,0.9979139922978177,0.9931077694235589,-0.4816269649844165
LRF_15_8,26.991164922714233,1.0,0.9987468671679198,-0.12531328320801727
LRF_15_8_l2,21.885531425476074,0.9980209670517759,0.9962406015037595,-0.17838959368516485
LRF_15_8_l1,10.536839008331299,0.9976198117244331,0.9956140350877194,-0.2010562153178045
LRF_15_9,24.25185775756836,1.0,0.9981203007518797,-0.1879699248120259
LRF_15_9_l2,22.208559274673462,0.997619811724433,0.9956140350877193,-0.2010562153178045
LRF_15_9_l1,10.90762710571289,0.9981814291827129,0.9912280701754386,-0.6966027221091043
LRF_15_10,26.22345781326294,1.0,0.9931077694235588,-0.6892230576441172
LRF_15_10_l2,23.746142148971558,0.9973523748395379,0.9962406015037595,-0.11147247089648318
LRF_15_10_l1,9.956218242645264,0.9979942233632864,0.9968671679197995,-0.11293206083785468
LRF_20_1,25.255857229232788,0.997566324347454,0.9968671679197996,-0.07008620986797397
LRF_20_1_l2,20.744940519332886,0.9975128369704749,0.9956140350877193,-0.19035362878360618
LRF_20_1_l1,9.800292015075684,0.9963361146769363,0.9956140350877193,-0.07247349349081166
LRF_20_2,33.50549030303955,0.999893025246042,0.9962406015037595,-0.36528145012149954
LRF_20_2_l2,28.144662380218506,0.9960419341035516,0.9949874686716792,-0.10586556607392296
LRF_20_2_l1,13.033748626708984,0.9981814291827129,0.9962406015037594,-0.1944363641930948
LRF_20_3,34.35346746444702,1.0,0.9956140350877193,-0.43859649122807154
LRF_20_3_l2,27.7861647605896,0.9986895592640137,0.9974937343358397,-0.11973940421038498
LRF_20_3_l1,14.870573282241821,0.9986895592640137,0.9937343358395989,-0.49617254715935466
LRF_20_4,34.571677684783936,1.0,0.9893483709273183,-1.065162907268169
LRF_20_4_l2,30.820434093475342,0.9975128369704751,0.9968671679197995,-0.06472789389223234
LRF_20_4_l1,13.846221923828125,0.9979674796747967,0.993734335839599,-0.4241765309403789
LRF_20_5,35.22645664215088,1.0,0.9962406015037594,-0.3759398496240629
LRF_20_5_l2,29.976264476776123,0.9978872486093282,0.9987468671679198,0.0861438564115938
LRF_20_5_l1,14.155985593795776,0.9974860932819853,0.9962406015037594,-0.12486307193797393
