,Run_Time,Train_AUC,Validation_AUC,delta%
XGB_200_6_0.1,0.8472797870635986,0.9821543696470241,0.9159722222222223,-6.738466932503384
XGB_200_6_0.2,0.8510756492614746,0.9941100857632316,0.908890931372549,-8.572406176249114
XGB_200_6_0.5,0.8078756332397461,0.9999016318032908,0.8981985294117648,-10.171310772651477
XGB_250_3_0.05,0.6547732353210449,0.9330177969674736,0.9208047385620914,-1.3089845065203918
XGB_250_3_0.1,0.7370743751525879,0.9412980204774534,0.9197303921568628,-2.2912645996695966
XGB_250_3_0.2,0.9500164985656738,0.9534117606476229,0.9177113970588234,-3.7444853380609993
XGB_250_3_0.5,0.710141658782959,0.9745035888755236,0.9067024101307188,-6.957509394402568
XGB_250_4_0.05,0.9559998512268066,0.942213185868224,0.9201664624183007,-2.3398869577066947
XGB_250_4_0.1,1.181412696838379,0.9553304617022191,0.9191973039215686,-3.7822679406943673
XGB_250_4_0.2,0.7610030174255371,0.9729878846961735,0.9161907679738561,-5.837391977398865
XGB_250_4_0.5,0.7046413421630859,0.9924564481442764,0.9012377450980392,-9.191204633392276
XGB_250_5_0.05,0.9011356830596924,0.9550203365348485,0.9192892156862745,-3.7413989505416327
XGB_250_5_0.1,0.860245943069458,0.9710678095193691,0.9175234885620915,-5.51396312722789
XGB_250_5_0.2,0.8697085380554199,0.9886138338473972,0.9115665849673202,-7.79346254747736
XGB_250_5_0.5,0.830324649810791,0.9992950279235847,0.8973263888888888,-10.204057479058461
XGB_250_6_0.05,1.0861451625823975,0.968902287686036,0.9180800653594772,-5.245340316817101
XGB_250_6_0.1,0.9789056777954102,0.9861030282715695,0.9145690359477125,-7.25421079471188
XGB_250_6_0.2,0.9280598163604736,0.9970436945275157,0.9058762254901962,-9.143778706761939
XGB_250_6_0.5,0.8911559581756592,0.9999690111750252,0.8974571078431373,-10.251508015376414
XGB_300_3_0.05,0.6148803234100342,0.9346963109367523,0.920734272875817,-1.4937512748865536
XGB_300_3_0.1,0.6069023609161377,0.9438617534500655,0.9191115196078431,-2.6222308247742565
XGB_300_3_0.2,0.5839629173278809,0.9572441874867504,0.9155698529411764,-4.353574050419693
XGB_300_3_0.5,0.658282995223999,0.9787387756722752,0.9052532679738562,-7.508183953163942
XGB_300_4_0.05,0.8587398529052734,0.9450561499502805,0.9199642565359477,-2.6550690576060383
XGB_300_4_0.1,0.8293256759643555,0.9596099520943091,0.9184089052287582,-4.2935201719856435
XGB_300_4_0.2,0.8831803798675537,0.9769515165144376,0.9140461601307189,-6.438943521798506
XGB_300_4_0.5,0.8348052501678467,0.9956452645711209,0.8987357026143791,-9.733342326344122
XGB_300_5_0.05,1.085148811340332,0.9589746811823251,0.9192973856209151,-4.137470606887308
XGB_300_5_0.1,1.0208110809326172,0.9764390163142422,0.9168188316993464,-6.105878976440713
XGB_300_5_0.2,1.0173299312591553,0.9923674618854037,0.9100571895424836,-8.294334055102777
XGB_300_5_0.5,1.0128378868103027,0.9997898066856448,0.8976368464052287,-10.217443666390087
XGB_300_6_0.05,1.2512140274047852,0.9730465928829376,0.9171629901960784,-5.743157942857346
XGB_300_6_0.1,1.200836420059204,0.9897316585721393,0.9127900326797385,-7.7739885580100125
XGB_300_6_0.2,1.2651875019073486,0.9983447987247387,0.9049121732026144,-9.358753172398238
XGB_300_6_0.5,1.2382543087005615,0.9999855954085743,0.8974611928104577,-10.252587944152058
XGB_350_3_0.05,0.7600066661834717,0.9363178225261463,0.9209089052287581,-1.6456930463862711
XGB_350_3_0.1,0.7460408210754395,0.9463079278985758,0.9191727941176471,-2.867473998784569
XGB_350_3_0.2,1.2861368656158447,0.9601773697993147,0.9141237745098039,-4.796363332238959
XGB_350_3_0.5,0.9759397506713867,0.982016673125041,0.9047446895424837,-7.868703831336911
XGB_350_4_0.05,1.5210072994232178,0.9485251925405823,0.919497549019608,-3.0602923094983976
XGB_350_4_0.1,1.2871251106262207,0.9633159596902672,0.9175204248366013,-4.7539474865951945
XGB_350_4_0.2,0.9649631977081299,0.9811226407861647,0.9130494281045752,-6.938298012065347
XGB_350_4_0.5,0.9998717308044434,0.9969815747269929,0.897264093137255,-10.001938262203485
XGB_350_5_0.05,1.1963703632354736,0.9621054527917472,0.9189287173202615,-4.487734202752881
XGB_350_5_0.1,1.2187974452972412,0.9804581342396095,0.9158711192810457,-6.587432211845943
XGB_350_5_0.2,1.228281021118164,0.9943885587362852,0.9089562908496733,-8.591437133506757
XGB_350_5_0.5,1.1629433631896973,0.9998892173198913,0.8964787581699347,-10.342191650704924
XGB_350_6_0.05,1.721907138824463,0.977647059269492,0.9159875408496732,-6.306930280738684
XGB_350_6_0.1,2.6321182250976562,0.9920088159890207,0.9123161764705883,-8.033460815464611
XGB_350_6_0.2,2.1119511127471924,0.9990405783974153,0.9025449346405229,-9.658831267062585
XGB_350_6_0.5,1.4491920471191406,0.9999934610736292,0.8965359477124183,-10.34581898666969
XGB_400_3_0.05,1.089141845703125,0.9378844166107305,0.9206648284313725,-1.8360032296500968
XGB_400_3_0.1,0.8781981468200684,0.948823898278566,0.9184262663398692,-3.2037169377633283
XGB_400_3_0.2,0.8547525405883789,0.9629202598777828,0.9136621732026144,-5.115489696044032
XGB_400_3_0.5,0.8447835445404053,0.9847259682846908,0.9031127450980392,-8.2879121517243
XGB_400_4_0.05,1.0292823314666748,0.9512825345940005,0.9191952614379085,-3.3730539549731695
XGB_400_4_0.1,1.0133435726165771,0.9666686757281023,0.9172160947712418,-5.1157736046026825
XGB_400_4_0.2,1.1938648223876953,0.9832388837540943,0.9121098856209151,-7.234152280634213
XGB_400_4_0.5,1.0961227416992188,0.9979301928860081,0.8967871732026144,-10.135280043074836
XGB_400_5_0.05,1.4591715335845947,0.965050575752467,0.9187162990196078,-4.801227821322371
XGB_400_5_0.1,2.009723663330078,0.9829607424657116,0.9149468954248365,-6.919284168995956
XGB_400_5_0.2,1.816239595413208,0.9957945226730639,0.9067463235294118,-8.942427088734668
XGB_400_5_0.5,1.9189481735229492,0.9999546065835995,0.8946915849673203,-10.526780008136187
XGB_400_6_0.05,2.457061529159546,0.9807908613481314,0.9154656862745099,-6.660459191455946
XGB_400_6_0.1,2.175285816192627,0.9935324806004745,0.9114174836601306,-8.264953440748602
XGB_400_6_0.2,2.3343849182128906,0.9995214264032939,0.9009763071895424,-9.859230288675159
XGB_400_6_0.5,2.61014461517334,0.9999981994260718,0.8965951797385622,-10.340320587262623
XGB_450_3_0.05,1.4068071842193604,0.9394479781497509,0.9203788807189542,-2.0298194124972593
XGB_450_3_0.1,1.5329740047454834,0.9509174445382955,0.9178850081699346,-3.4737438626335626
XGB_450_3_0.2,1.5379722118377686,0.9658102284160702,0.9124040032679739,-5.529681046729295
