,Run_Time,Train_RMSE,Validation_RMSE,delta%
RERF_3_10,1.0959792137145996,0.4795411945817768,0.29396147428388736,-38.699432373008
RERF_3_10_l2,0.6613163948059082,0.47907591570652847,0.2941885308980598,-38.592502513051954
RERF_3_10_l1,0.6891348361968994,0.5151591694059159,0.4940979172811455,-4.088299961555247
RERF_3_10_en_0.25,5.498996019363403,1.069924492520724,0.6739339841367904,-37.011070514984354
RERF_3_10_en_0.5,4.130315780639648,1.007330121008735,0.6035478509829896,-40.084403474543194
RERF_3_10_en_0.75,3.702413320541382,0.9173080032807313,0.5957180960396542,-35.05800735313744
RERF_4_10,1.2908713817596436,0.47774857310027247,0.2941591466552561,-38.428042862303556
RERF_4_10_l2,0.9177098274230957,0.477423612553269,0.29956923180841405,-37.25295022457874
RERF_4_10_l1,0.8743407726287842,0.49936093985544927,0.3455359076422478,-30.80437814333845
RERF_4_10_en_0.25,5.431276321411133,1.002410158303661,0.6968182280619946,-30.485717618704864
RERF_4_10_en_0.5,4.546285629272461,0.9424804278513821,0.608237192030167,-35.46420975374581
RERF_4_10_en_0.75,4.190465927124023,0.8360685548535037,0.5335284350892816,-36.18604216220443
RERF_5_10,1.5362598896026611,0.4755746760931904,0.29391096662284305,-38.1987768908767
RERF_5_10_l2,1.0852363109588623,0.47471406564062496,0.30296021078445246,-36.18048574659175
RERF_5_10_l1,1.168043613433838,0.49057258815406846,0.32577670243906665,-33.59255891877233
RERF_5_10_en_0.25,5.621280670166016,0.8938294542352033,0.6827530475075446,-23.61484125719086
RERF_5_10_en_0.5,4.512246370315552,0.8611874724254783,0.5744190095318044,-33.29919118377434
RERF_5_10_en_0.75,4.140463352203369,0.7785717373516832,0.5048693399838637,-35.15442241697855
RERF_7_10,1.8597395420074463,0.471528699887777,0.30370797374107145,-35.59077659252694
RERF_7_10_l2,1.5940918922424316,0.47116192984408434,0.30447983503992,-35.37681723549319
RERF_7_10_l1,1.4355814456939697,0.46843814829299013,0.3085002330645959,-34.14280323052579
RERF_7_10_en_0.25,6.526549339294434,0.7575579895842597,0.6596646576906255,-12.922222884528885
RERF_7_10_en_0.5,4.98078989982605,0.7368475957643756,0.5374122129943348,-27.066028839132557
RERF_7_10_en_0.75,4.848785638809204,0.6842839231780447,0.4695524891272208,-31.38045872151122
RERF_10_10,2.5806872844696045,0.4629806191177047,0.3241076586244928,-29.99541552254607
RERF_10_10_l2,2.4437766075134277,0.4622738270803655,0.3193987439735791,-30.90702409201026
RERF_10_10_l1,2.577108144760132,0.4264015716906515,0.3510753498504188,-17.665559144533553
RERF_10_10_en_0.25,7.664386987686157,0.5797335237894353,0.551931342340996,-4.795682896981716
RERF_10_10_en_0.5,5.665316343307495,0.5658910111748908,0.47361370966023003,-16.30655014701093
RERF_10_10_en_0.75,5.379802465438843,0.5344866262442173,0.46209850331960045,-13.543486285761862
RERF_15_10,3.42828106880188,0.4396884188537958,0.32416795719859504,-26.273255492229225
RERF_15_10_l2,2.994476556777954,0.4444268492957657,0.32355505748071545,-27.197229871818607
RERF_15_10_l1,3.514580726623535,0.345926917961585,0.34578358023606215,-0.04143584036982841
RERF_15_10_en_0.25,8.457705974578857,0.36121416520383365,0.548485409962945,51.84493378144071
RERF_15_10_en_0.5,7.5562005043029785,0.36040684323435784,0.4651007189193984,29.048803498151788
RERF_15_10_en_0.75,6.852311134338379,0.3546838117462164,0.43578214798438253,22.864966923326538
RERF_20_10,4.856674671173096,0.41163293890245994,0.31456676283075363,-23.580760162321948
RERF_20_10_l2,4.4314868450164795,0.4071462107906137,0.32871422884777984,-19.263836888112337
RERF_20_10_l1,4.80588436126709,0.2796880654064759,0.3537499690760891,26.48018018286824
RERF_20_10_en_0.25,9.353660345077515,0.2638712641125436,0.5434897281117738,105.96775853545397
RERF_20_10_en_0.5,8.634601354598999,0.26176549483108463,0.4978035104807745,90.17155442966364
RERF_20_10_en_0.75,7.957079172134399,0.2596678447909073,0.45514738715752073,75.28061186167261
RERF_25_10,5.606466054916382,0.3785554726930958,0.3165790726605909,-16.371814569631308
RERF_25_10_l2,5.273669004440308,0.37612923778923224,0.3217055786236867,-14.469404049903288
RERF_25_10_l1,5.715381145477295,0.23710221490910058,0.3406184585566404,43.65891043541096
RERF_25_10_en_0.25,10.114227056503296,0.24332850694396072,0.5264234815027797,116.34270810037751
RERF_25_10_en_0.5,9.089940547943115,0.2395996345435302,0.5083714816610141,112.17539944479913
RERF_25_10_en_0.75,8.779687881469727,0.23768523499485802,0.4335617658646969,82.410054151692
RERF_30_10,6.518429756164551,0.340979432454608,0.3280494716560416,-3.792006076579902
RERF_30_10_l2,6.27320122718811,0.33946531299418276,0.34443858285269957,1.4650303486536311
RERF_30_10_l1,6.249998092651367,0.21924873270482687,0.38435105107968404,75.30365915370345
RERF_30_10_en_0.25,10.343017339706421,0.23891460915330465,0.5460173609249239,128.54080077395363
RERF_30_10_en_0.5,9.073400020599365,0.23685694237818064,0.4907100315257262,107.17570133208416
RERF_30_10_en_0.75,8.84711241722107,0.23587349378906802,0.43939879656953656,86.28578799213143
RERF_35_10,7.455248117446899,0.3044128620441002,0.3258055473893422,7.027523476371005
RERF_35_10_l2,7.097434997558594,0.3183540872319149,0.3317708398833836,4.214411936132876
RERF_35_10_l1,6.4780120849609375,0.21286565837232455,0.3421542378257297,60.737171247823234
RERF_35_10_en_0.25,10.64109492301941,0.24011498226625835,0.5526896879240476,130.17709378550225
RERF_35_10_en_0.5,9.421205520629883,0.2390115054170699,0.4826376462957445,101.9307168722076
RERF_35_10_en_0.75,8.871519327163696,0.23565661168078703,0.4344114075352628,84.34085275048541
RERF_40_10,8.450655698776245,0.26755897667870093,0.34279441154905416,28.11919667367391
RERF_40_10_l2,7.991607666015625,0.27204182265920235,0.3526041550313939,29.613951114095872
RERF_40_10_l1,6.719685792922974,0.21332071393854138,0.35859162827518926,68.09976942909589
RERF_40_10_en_0.25,10.57722544670105,0.2374568813330039,0.5580510217137356,135.01151812532146
RERF_40_10_en_0.5,9.325276851654053,0.24029079415714208,0.4923055961562991,104.87909155368968
RERF_40_10_en_0.75,8.790866136550903,0.2327615342490963,0.4455671727759401,91.42646323129314
RERF_45_10,9.187748908996582,0.2531241311958008,0.3353849650580767,32.49821874890471
RERF_45_10_l2,8.719259977340698,0.24627745527196945,0.3351425691778246,36.083332844136905
RERF_45_10_l1,6.657516241073608,0.21211130685254778,0.35515402115414474,67.43757153928392
RERF_45_10_en_0.25,10.415027618408203,0.2372967548460333,0.5326206716168662,124.4534157082973
RERF_45_10_en_0.5,9.234386920928955,0.23658274309885585,0.5241145466290619,121.53540861180275
RERF_45_10_en_0.75,8.91678500175476,0.23237016174984873,0.4281573462748682,84.25659432805679
RERF_50_10,9.468761444091797,0.2416349957419273,0.3448583676465906,42.71871778660268
RERF_50_10_l2,9.361350059509277,0.24296928960551878,0.3394114095462895,39.69313162883782
RERF_50_10_l1,6.648977756500244,0.2121192463081555,0.34152958302685593,61.0082955559346
RERF_50_10_en_0.25,10.456706762313843,0.24074259029526437,0.5508983443150687,128.83293879965592
RERF_50_10_en_0.5,9.312447786331177,0.23836100127325494,0.48553641603403297,103.69792601996092
RERF_50_10_en_0.75,8.910542011260986,0.23423588661232023,0.44333876921373006,89.27021628734985
RERF_1_15,0.8399786949157715,0.48098510253297166,0.29415816024289404,-38.842563170087075
RERF_1_15_l2,0.42410755157470703,0.4809792155944062,0.2945319854566538,-38.76409293639356
RERF_1_15_l1,0.4495255947113037,0.7361718179428085,1.047084072718468,42.23365350285843
RERF_1_15_en_0.25,5.153502702713013,1.2187600754315926,0.7372677809566865,-39.50673345649248
RERF_1_15_en_0.5,3.923090696334839,1.193721653963558,0.8470468082978204,-29.04151436933898
RERF_1_15_en_0.75,3.3979954719543457,1.0951652347051153,1.0109702439192556,-7.687880158881236
RERF_2_15,1.0163147449493408,0.4801768267909334,0.293513006610257,-38.87397512040891
RERF_2_15_l2,0.7927052974700928,0.48010426444214094,0.2957312952317593,-38.40269351171345
RERF_2_15_l1,0.7234089374542236,0.5521353104963772,0.6760028821775739,22.43427821521468
RERF_2_15_en_0.25,5.487797260284424,1.16768455419633,0.7207346854063084,-38.27659338164657
RERF_2_15_en_0.5,4.227298259735107,1.127643354171505,0.7085693297097846,-37.163702771043226
RERF_2_15_en_0.75,3.862215280532837,1.0070304959416934,0.7474621672843571,-25.77561749156454
RERF_3_15,1.4512910842895508,0.4791114063418064,0.2937285484646792,-38.69305873817411
RERF_3_15_l2,0.9664475917816162,0.47907919423100376,0.29453923467826615,-38.5197190307863
RERF_3_15_l1,0.9846482276916504,0.5100860483924439,0.47788939005895026,-6.312005285179361
RERF_3_15_en_0.25,5.677206516265869,1.0798497232273674,0.7060569793409524,-34.615255794042675
RERF_3_15_en_0.5,4.420763254165649,0.9909581745886077,0.6020015511066449,-39.250559050429814
RERF_3_15_en_0.75,4.224316358566284,0.9135069068120307,0.6265116514399142,-31.416867593664577
RERF_4_15,1.5779130458831787,0.4774197173499136,0.293600634861087,-38.502616420867405
RERF_4_15_l2,1.3737742900848389,0.4780744640161871,0.2942117279421041,-38.45901630668514
RERF_4_15_l1,1.2478375434875488,0.49753403755788017,0.3515513849640164,-29.341239307045605
RERF_4_15_en_0.25,6.290411472320557,0.9608056431253684,0.6888458873609755,-28.305387016644207
RERF_4_15_en_0.5,4.776286363601685,0.9403960181574913,0.5999541843529765,-36.20196462247247
RERF_4_15_en_0.75,4.528164625167847,0.8415444997401432,0.547482191579699,-34.943167978787386
RERF_5_15,1.8635227680206299,0.4763327198922607,0.29369147819927244,-38.34320718809721
RERF_5_15_l2,1.669351577758789,0.4751544774798759,0.29815482847539565,-37.25096939909962
RERF_5_15_l1,1.5588533878326416,0.48819804634134534,0.3155029496374778,-35.373983570413564
RERF_5_15_en_0.25,6.156585216522217,0.9018969542518857,0.6814241346938628,-24.445455605391512
RERF_5_15_en_0.5,6.662999868392944,0.8761329398087114,0.5719388329576329,-34.72008562051029
RERF_5_15_en_0.75,4.745021820068359,0.7816817651863148,0.5018541741751722,-35.798147465349324
RERF_7_15,2.625378131866455,0.47072512663746663,0.2996181153996622,-36.34966598449377
RERF_7_15_l2,2.2097227573394775,0.47102646479374466,0.2986582894739558,-36.594159395113024
RERF_7_15_l1,2.3883755207061768,0.46732491593885905,0.30948959428131334,-33.774214957157476
RERF_7_15_en_0.25,6.873634576797485,0.7598230890455916,0.6453952090262199,-15.059805587522183
RERF_7_15_en_0.5,6.043828725814819,0.7251455602482331,0.5256809920077209,-27.506831617672887
RERF_7_15_en_0.75,5.166621208190918,0.6845818053571378,0.4826388255838833,-29.498736044832995
RERF_10_15,3.4148268699645996,0.4635767773175984,0.30168333163330907,-34.9226824132684
RERF_10_15_l2,2.955984592437744,0.4624714297073652,0.303062530483094,-34.46891829083134
RERF_10_15_l1,3.3917324542999268,0.4266898931870837,0.31054725617065837,-27.21944880131065
RERF_10_15_en_0.25,8.278759002685547,0.5797512582784208,0.5527036593996425,-4.665379935370298
