,Run_Time,Train_AUC,Validation_AUC,delta%
RF_30_12,4.063334226608276,0.8516792593858212,0.7906973870078466,-7.1601922561729365
RF_30_15,5.521704196929932,0.902685116371075,0.7875044356374639,-12.759785072856207
RF_30_20,6.38018798828125,0.9730713296792929,0.7783051010483537,-20.015616809420404
RF_30_22,6.528500556945801,0.9876811334761052,0.773862302148243,-21.648568964290646
RF_30_25,6.916307687759399,0.996720199981594,0.7693144851162783,-22.815401440596375
RF_30_27,7.65076756477356,0.9983509198708954,0.7666599712727585,-23.207365665381335
RF_30_30,8.172412872314453,0.9997385838420729,0.7668560384657213,-23.294344055559606
RF_30_32,7.596038579940796,0.9999250063837593,0.7623565092783056,-23.7586314562352
RF_30_35,7.802528381347656,0.9999718030720783,0.7631567235309107,-23.682175718718533
RF_30_37,8.018662214279175,0.9999795736837305,0.7603459024957886,-23.963856612108383
RF_30_40,8.097047328948975,0.9999807104202915,0.7607555561704387,-23.92297688915485
RF_30_42,7.604065656661987,0.9999903222408404,0.7587329201270007,-24.1259736967469
RF_30_45,8.020363330841064,0.9999894069903819,0.7625922876723817,-23.739963409460742
RF_30_47,8.381306171417236,0.9999919825412413,0.7617701377086854,-23.822375478168524
RF_30_50,7.695224046707153,0.9999889206226812,0.7631505990998941,-23.68409455729876
RF_30_55,7.707750558853149,0.9999897766974637,0.759659856421377,-24.033237726668876
RF_30_60,7.729016542434692,0.999990259683697,0.7639058561248178,-23.608670311804257
RF_35_1,0.8295087814331055,0.7450193850948859,0.7502693224639566,0.7046712440109357
RF_35_3,1.7010829448699951,0.7832020934059352,0.784545969454608,0.17158739232024448
RF_35_5,2.545267343521118,0.7877148039850024,0.7868760104548672,-0.10648441871242685
RF_35_7,3.3336164951324463,0.7960058814896194,0.7901597790851853,-0.7344295488739174
RF_35_10,3.9526734352111816,0.8211779190443567,0.7912580408472221,-3.643531749118847
RF_35_12,4.7089033126831055,0.8484380120386725,0.7913911923215544,-6.72374633239769
RF_35_15,5.881232976913452,0.903622491769644,0.7885057923087344,-12.739468141775266
RF_35_20,8.19098687171936,0.9743265218545669,0.7789159093417313,-20.05596769970752
RF_35_22,8.483832120895386,0.9891192883885304,0.7735627540312116,-21.792774328413184
RF_35_25,8.09933066368103,0.9973348684382921,0.7695860462915728,-22.835742472670884
RF_35_27,8.808443784713745,0.9988525013560585,0.7715392883835721,-22.757435423536734
RF_35_30,9.026596069335938,0.999822041834322,0.7680285864039731,-23.183471231049218
RF_35_32,8.938480377197266,0.9999321181728831,0.7643659204547676,-23.558218946757275
RF_35_35,8.707587242126465,0.9999859933992317,0.7625609091134681,-23.74284098507114
RF_35_37,9.02840518951416,0.9999920507341634,0.7617856561872772,-23.820828812789298
RF_35_40,9.791696310043335,0.9999942588322526,0.7685945106700398,-23.140107667461088
RF_35_42,9.076289176940918,0.9999974571366569,0.7632655724821653,-23.673248663285396
RF_35_45,8.879103660583496,0.9999960425562067,0.763575027049367,-23.64219511334228
RF_35_47,9.584740161895752,0.9999958875722929,0.7643439115433057,-23.565294513468796
RF_35_50,9.279630899429321,0.9999967064509359,0.7664485442020073,-23.35489314537932
RF_35_55,9.347658395767212,0.999992687013577,0.765758874709245,-23.423552526554808
RF_35_60,9.90225100517273,0.9999921025833273,0.7592197025922618,-24.07743014860484
RF_40_1,0.9211142063140869,0.7430719192268296,0.7486637821328584,0.7525332018800052
RF_40_3,1.7198009490966797,0.7798550455855146,0.7798735287914991,0.002370082246585149
RF_40_5,2.4497995376586914,0.7883573458759255,0.787452207172958,-0.11481325159237414
RF_40_7,3.4479808807373047,0.7960630158867822,0.790308302637368,-0.7228966971922084
RF_40_10,4.631956577301025,0.8217583794515866,0.7918815494049188,-3.635719548927085
RF_40_12,5.2757391929626465,0.8482511324353347,0.790998948135073,-6.749438003800866
RF_40_15,7.015323877334595,0.9055816620228753,0.7885447959062644,-12.923943916352684
RF_40_20,9.113837957382202,0.9737733442519557,0.7810875935400088,-19.78753596505216
RF_40_22,8.656439781188965,0.9905067150934251,0.7740966531350901,-21.84841946658818
RF_40_25,9.402502536773682,0.9973452726493244,0.7749421052167976,-22.299515877960722
RF_40_27,10.645982265472412,0.9991486248934454,0.7671226464159305,-23.222368794458315
RF_40_30,9.648679733276367,0.9998283031844422,0.7694876771933924,-23.03801815345869
RF_40_32,10.026754379272461,0.9999381518375443,0.768020839364739,-23.19316570196073
RF_40_35,11.026495695114136,0.9999885638778905,0.7683809729885995,-23.161023961227297
RF_40_37,10.834022521972656,0.9999948703142401,0.7633091755029884,-23.668690894071805
RF_40_40,10.798279523849487,0.9999970722129726,0.7646852814721394,-23.53124796856586
RF_40_42,11.18864893913269,0.9999976701690912,0.764180967518092,-23.581725206532198
RF_40_45,10.163003206253052,0.9999985222988286,0.7645603772395745,-23.543849296699094
RF_40_47,10.927567481994629,0.9999987358948408,0.766541655073558,-23.34573759359562
RF_40_50,10.957197666168213,0.9999983436446442,0.7652103355312233,-23.478839700643977
RF_40_55,10.022615671157837,0.9999985516048777,0.7665590035614177,-23.343988615665246
RF_40_60,11.334267854690552,0.999995835723129,0.7676293027818409,-23.23675005838963
